artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
Enid Mosier,0.954,0.394,319533.0,0.24,1.13e-06,0.378,-9.846,0.0407,87.50200000000002,0.28600000000000003,3.0,9,1,2
Enigma,0.21167041666666667,0.4820833333333333,301224.375,0.5595166666666664,0.4001928333333333,0.2515333333333333,-14.784458333333335,0.04379166666666665,105.53308333333337,0.30672916666666666,47.83333333333334,4,0,48
Enikő Magyar,0.99,0.0882,214107.0,0.00626,0.92,0.0756,-35.154,0.041,83.771,0.123,52.0,10,1,1
Enjambre,0.00193,0.405,224086.0,0.908,0.0,0.128,-3.2310000000000003,0.0508,165.009,0.343,64.0,9,1,2
Enjoy,0.14300000000000002,0.476,164560.0,0.887,0.861,0.448,-6.523,0.0794,178.08900000000003,0.365,51.0,0,1,2
Ennio Morricone,0.8114340206185565,0.2609943298969071,158580.77319587627,0.3328366597938146,0.7419973567010308,0.14692474226804125,-14.174015463917527,0.04936030927835045,97.1017422680413,0.12462835051546385,32.43298969072165,2,1,194
Eno,0.90675,0.3855,252056.75,0.149975,0.8845000000000001,0.080475,-21.48200000000001,0.039925,106.05324999999998,0.048875,32.5,11,1,8
Enoch Light,0.83125,0.6854999999999999,167070.0,0.4175,5.8e-05,0.28875,-10.48325,0.049275,132.917,0.75175,0.0,3,1,4
Enric Madriguera,0.7135,0.6365000000000001,195766.0,0.6629999999999999,1.1655e-05,0.644,-7.663499999999999,0.196,82.9275,0.8019999999999999,0.0,7,1,4
Enrico Campi,0.9853333333333332,0.23399999999999999,247942.33333333328,0.12616666666666668,0.015403333333333331,0.1472,-17.205,0.04213333333333333,85.89999999999998,0.1278,5.333333333333333,5,1,3
Enrico Macias,0.7026666666666669,0.5850000000000001,170542.16666666663,0.4953333333333334,2.8585e-05,0.20765,-8.150166666666669,0.0325,108.87666666666668,0.7808333333333332,35.5,5,0,12
Enrico Toselli,0.974,0.209,206853.0,0.34,0.000332,0.265,-9.437,0.0361,81.667,0.309,1.0,3,1,1
Enrique Enrique Granados,0.994,0.454,92733.0,0.0393,0.895,0.12,-29.324,0.0638,53.465,0.442,1.0,3,0,1
Enrique Granados,0.98725,0.4246250000000001,242394.25,0.0755125,0.911875,0.0992375,-24.114625000000004,0.056725,115.8935,0.3895,2.25,6,1,8
Enrique Guzman,0.6756153846153848,0.3825769230769233,158940.96153846153,0.4038076923076924,0.0005555180769230768,0.2880153846153845,-10.264384615384618,0.03388461538461539,106.43757692307683,0.5274615384615384,32.730769230769226,4,1,52
Enrique Iglesias,0.2636185333333333,0.6348533333333337,235327.85333333327,0.6989066666666668,0.00015891586666666671,0.11567333333333338,-5.866479999999999,0.04787333333333333,119.27506666666666,0.5179199999999998,55.26666666666666,9,1,75
Enrique Lucero,0.9501818181818183,0.4534545454545453,182814.45454545453,0.36281818181818176,0.6118909090909089,0.19099090909090904,-8.581090909090909,0.041736363636363634,116.60563636363636,0.5015454545454545,0.0,7,0,22
Ensemble,0.8640000000000001,0.5529999999999999,152800.0,0.389,0.0,0.617,-15.203,0.0767,136.406,0.701,6.0,0,1,2
Ensemble - Beauty and the Beast,0.657,0.5095000000000001,299526.0,0.5465,0.0,0.15935,-7.1415,0.05805,115.023,0.4515,61.5,7,1,4
Ensemble - Tangled,0.639,0.604,191413.0,0.541,0.0,0.16899999999999998,-7.377999999999999,0.0915,134.326,0.892,67.0,1,0,1
Ensemble - The Lion King,0.7782222222222224,0.4383888888888889,218817.61111111112,0.31949999999999995,0.0006176666666666668,0.17309444444444447,-12.224833333333335,0.07646111111111112,114.34888888888894,0.3776222222222223,38.444444444444436,6,1,18
Ensemble Alexandrov,0.762,0.226,221107.0,0.308,0.6920000000000001,0.0654,-9.185,0.0349,143.034,0.573,52.0,0,1,2
Ensemble Galilei,0.963,0.32299999999999995,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,36.0,4,0,1
Ensemble Modern,0.903,0.134,230267.0,0.005,0.205,0.14400000000000002,-35.951,0.0404,84.023,0.228,48.0,9,1,1
Ensemble Musique Oblique,0.97,0.243,161293.0,0.0195,0.892,0.0858,-34.913000000000004,0.044,126.724,0.0393,44.0,9,0,2
Ensemble Orchestral Harmonia Nova,0.948,0.424,85000.0,0.0421,0.782,0.113,-24.15,0.0329,92.404,0.379,41.0,2,0,2
Ensemble Orchestral Harmonia Nova & Didier Bouture,0.948,0.424,85000.0,0.0421,0.782,0.113,-24.15,0.0329,92.404,0.379,41.0,2,0,1
Ensemble Wien-Berlin,0.995,0.517,86707.0,0.0739,0.967,0.498,-25.216,0.0411,82.315,0.397,1.0,9,0,2
"Ensemble de la Société philharmonique de Bruxelles, Orchestre national de Belgique",0.942,0.162,130380.0,0.172,0.964,0.101,-17.633,0.0383,72.88600000000002,0.0386,0.0,9,1,1
Ensemble der Staatsoper Berlin,0.987,0.257,276627.0,0.262,0.00484,0.109,-12.991,0.0611,71.786,0.212,0.0,6,1,1
Enter Shikari,0.111,0.349,231533.0,0.95,0.000111,0.226,-5.5,0.266,129.505,0.429,39.0,1,0,2
Entombed,0.00011703500000000005,0.20425,248616.5,0.94475,0.5279999999999999,0.2725,-7.07225,0.08259999999999999,139.83625,0.28350000000000003,39.75,7,1,8
Entouch,0.075,0.7979999999999999,373560.0,0.763,1.51e-06,0.16899999999999998,-8.713,0.166,102.071,0.721,24.0,1,0,2
Enuff Z'Nuff,0.00409,0.373,257920.0,0.884,0.0,0.329,-7.707000000000002,0.0421,130.099,0.28,37.0,4,1,2
Enur,0.009915,0.889,231582.0,0.6045,0.0434,0.05550000000000002,-6.9605,0.177,125.999,0.4450000000000001,48.5,7,1,2
Environments,0.5246666666666667,0.0945,2632899.0,0.5913333333333335,0.8330000000000001,0.14066666666666666,-23.438000000000002,0.10346666666666668,88.62233333333334,0.01259,20.0,4,0,6
Enya,0.8612448979591838,0.3427591836734697,205738.03401360547,0.1866544217687076,0.5696626666666667,0.11240680272108844,-19.03108843537416,0.03827346938775512,102.37592517006807,0.2051455782312927,44.33333333333334,1,1,147
Enzo Dara,0.98,0.45,189333.0,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.29600000000000004,33.0,4,1,1
Enzo Enzo,0.7575,0.6955,227766.5,0.23600000000000002,2.18e-05,0.09535,-18.0495,0.04575,110.881,0.182,44.5,5,1,4
Ephraim Galloway,0.602,0.6729999999999999,359493.0,0.4270000000000001,0.000663,0.096,-10.131,0.248,84.12700000000002,0.444,34.0,2,1,1
Epic Soundscapes,0.06955,0.096,272164.5,0.883,0.9345,0.7065,-17.5985,0.0598,87.69200000000002,0.00207,69.5,6,1,4
Epic45,0.0385,0.528,256373.0,0.556,0.282,0.232,-11.235,0.029,118.203,0.0659,49.0,6,1,2
Equipto,0.366,0.92,219293.0,0.64,0.0,0.114,-6.7079999999999975,0.312,92.96,0.649,47.0,2,1,2
Eraldo Bernocchi,0.985,0.0821,293627.0,0.104,0.794,0.0907,-21.088,0.0379,74.773,0.0354,57.0,11,1,1
Eraldo Coda,0.9755,0.314,254427.0,0.10625,0.0004735,0.3375,-19.940000000000005,0.0502,109.045,0.14,32.0,9,1,2
Eraserheads,0.32534444444444444,0.4651111111111111,317600.33333333326,0.5555555555555558,6.813333333333334e-06,0.17451111111111114,-11.791555555555556,0.0468,124.23611111111113,0.5174444444444445,57.77777777777778,6,1,18
Erasmo Carlos,0.5493866666666667,0.5564666666666667,195924.6,0.6472666666666668,0.15662978666666666,0.1824133333333333,-7.7572,0.045586666666666664,105.19513333333336,0.662,41.8,2,1,15
Erasure,0.09392933333333336,0.6304333333333335,227428.0,0.7367999999999998,0.010357222333333329,0.17909,-11.004733333333332,0.032930000000000015,120.46106666666664,0.6666333333333333,36.0,0,1,60
Ercola,0.0349,0.65,213173.0,0.967,0.19,0.779,-5.674,0.13,127.995,0.319,43.0,9,1,1
Erhard Bodenschatz,0.989,0.205,163213.0,0.218,1.09e-06,0.158,-18.711,0.0555,74.797,0.0392,0.0,5,1,1
Eric,0.556,0.775,222973.0,0.528,0.0,0.225,-6.921,0.13699999999999998,78.008,0.6629999999999999,40.0,10,1,2
Eric 'ET' Thorngren,0.19733333333333336,0.6336666666666667,283066.66666666674,0.618,7.73e-06,0.1512,-12.672666666666665,0.03236666666666668,105.71066666666668,0.91,52.0,2,1,6
Eric Anderson,0.177,0.585,154373.0,0.723,0.0,0.115,-5.237,0.0592,160.836,0.773,55.0,2,1,1
Eric B. & Rakim,0.15185260869565226,0.7821739130434778,280017.4782608696,0.7623260869565217,0.09520836913043472,0.1712608695652174,-10.018673913043477,0.2101652173913044,104.90865217391308,0.7283695652173917,38.08695652173913,6,1,46
Eric Badanti,0.993,0.418,161209.0,0.0368,0.944,0.0848,-24.304,0.0499,111.355,0.119,68.0,11,0,2
Eric Bartlett,0.931,0.211,180333.0,0.062,0.6759999999999999,0.103,-26.073,0.0428,86.714,0.118,35.0,3,1,1
Eric Bellinger,0.12148876923076925,0.5966923076923076,195334.4615384616,0.6347692307692306,0.0,0.11737692307692305,-5.983846153846152,0.13630769230769232,110.9962307692308,0.4654615384615385,58.92307692307693,6,0,13
Eric Benét,0.4733407142857144,0.6628571428571428,264486.71428571426,0.4417142857142857,3.563428571428571e-05,0.09588571428571427,-6.335285714285713,0.05847857142857143,106.44792857142856,0.4841428571428571,43.92857142857143,8,1,14
Eric Brockington,0.0285,0.48,302827.0,0.6509999999999999,0.00288,0.115,-12.251,0.0301,78.232,0.644,34.0,7,1,2
Eric Burdon,0.3100666666666666,0.7010000000000001,360729.0,0.5338888888888889,0.0005122333333333333,0.11804444444444445,-11.713222222222226,0.08178888888888887,117.573,0.7921111111111112,32.333333333333336,2,0,9
Eric Burdon & War,0.408,0.818,243640.0,0.5329999999999999,0.0,0.0869,-10.554,0.0566,120.25,0.927,22.0,2,0,2
Eric Burdon & the Animals,0.4635722222222222,0.4670555555555556,260789.66666666663,0.5157777777777777,0.07368000555555558,0.2051777777777778,-10.678888888888887,0.04205555555555557,105.27844444444445,0.4831666666666666,26.16666666666667,10,1,36
Eric Carmen,0.3880222222222223,0.5492222222222222,264795.66666666674,0.5305555555555554,0.17991814111111112,0.22102222222222226,-9.938444444444443,0.034866666666666664,121.40366666666668,0.5002222222222225,52.33333333333334,7,1,18
Eric Chen,0.645,0.468,277173.0,0.3720000000000001,2.37e-05,0.34,-11.453,0.0287,77.02199999999998,0.177,45.0,7,1,1
Eric Church,0.19364383739837404,0.5913902439024393,223260.6585365853,0.6734569105691058,0.00505966414634146,0.18140569105691065,-7.422138211382115,0.039795121951219495,113.52507317073172,0.6277398373983737,54.113821138211385,0,1,123
Eric Clapton,0.3575691603626941,0.5706062176165803,271236.5906735751,0.5628590673575129,0.15113145020725371,0.3449608808290154,-11.202445595854929,0.05233626943005181,115.87039637305679,0.6537305699481866,36.010362694300525,7,1,386
Eric Darius,0.22325,0.7065,300006.5,0.5805,0.40101,0.16199999999999998,-8.2175,0.0285,127.959,0.7805,43.5,2,0,4
Eric Dolphy,0.7465245901639342,0.4729180327868854,455669.21311475406,0.3813065573770493,0.3816727868852459,0.2728065573770491,-13.24965573770492,0.07399016393442626,106.85437704918036,0.4639639344262294,16.180327868852462,0,1,61
Eric Donaldson,0.47,0.847,172973.0,0.0986,0.000205,0.123,-15.952,0.17,147.39,0.742,38.0,0,1,2
Eric Fletcher,0.995,0.292,176853.0,0.131,0.946,0.445,-25.825,0.0518,111.271,0.112,7.0,9,1,1
Eric Harland,0.929,0.55,484627.0,0.249,0.828,0.258,-15.919,0.0325,121.37,0.29600000000000004,48.0,5,0,2
Eric Heatherly,0.07,0.76,209440.0,0.644,1.91e-05,0.155,-8.971,0.0431,99.954,0.779,45.0,1,1,2
Eric Hutchinson,0.12916666666666668,0.5456666666666666,196142.66666666663,0.7016666666666667,7.8e-06,0.2896666666666667,-4.97,0.05939999999999999,118.49833333333332,0.8340000000000001,52.66666666666666,10,1,6
Eric Johnson,0.22117628571428571,0.5195714285714285,256917.2857142857,0.6148571428571429,0.32000079285714284,0.2230285714285715,-12.672714285714285,0.03378571428571429,108.45885714285713,0.5429999999999999,39.42857142857143,5,1,14
Eric Kupper,0.0008089999999999999,0.8370000000000001,525187.0,0.767,0.000746,0.282,-8.009,0.124,126.052,0.114,33.0,0,1,1
Eric Leeds,0.00448,0.655,271667.0,0.628,0.000732,0.29,-11.407,0.0946,99.841,0.603,41.0,10,0,2
Eric Leinsdorf,0.96,0.4685,201760.0,0.1585,0.0010565,0.3805,-14.0625,0.0554,110.3035,0.3095,0.5,7,1,2
Eric Leva,0.028,0.569,268612.0,0.727,0.0,0.949,-6.415,0.0437,127.908,0.16,60.0,7,1,2
Eric McCain,0.015,0.747,286000.0,0.5760000000000001,0.000112,0.129,-6.9910000000000005,0.0438,125.552,0.4,33.0,2,0,1
Eric Morris,0.0808,0.8,154893.0,0.7070000000000001,1.29e-06,0.28300000000000003,-5.098,0.0624,121.319,0.794,16.0,0,0,2
Eric Nally,0.0916,0.828,292593.0,0.609,1.21e-06,0.29100000000000004,-4.402,0.0694,109.725,0.7070000000000001,69.0,1,1,2
Eric Parkin,0.994,0.279,119520.0,0.0342,0.911,0.104,-29.696,0.0361,87.781,0.16899999999999998,37.0,11,0,2
Eric Paslay,0.2813333333333333,0.5406666666666666,218075.33333333328,0.6863333333333334,9.603000000000004e-05,0.14733333333333332,-6.090333333333334,0.04106666666666666,95.53133333333334,0.5446666666666666,56.33333333333334,9,1,6
Eric Prydz,0.002489571428571429,0.5957142857142858,196547.1428571429,0.8440000000000002,0.33982,0.5665714285714286,-5.9435714285714285,0.2298714285714286,126.452,0.5133,60.0,10,1,7
Eric Rachmany,0.1146,0.8095000000000001,273268.5,0.5735000000000001,0.0001335,0.0774,-7.2375000000000025,0.07325,103.531,0.5539999999999999,48.0,2,0,4
Eric Sadler,0.00636,0.752,221667.0,0.778,0.000297,0.181,-10.082,0.0563,108.326,0.5429999999999999,27.0,4,0,1
Eric Stone,0.7090000000000001,0.802,236667.0,0.5329999999999999,2.67e-06,0.219,-9.355,0.0311,126.045,0.833,38.0,0,1,2
Eric Timmons,0.00931,0.932,229827.0,0.757,0.00033,0.319,-6.252999999999999,0.22,134.332,0.8029999999999999,44.0,1,1,1
Eric Tingstad,0.9179999999999999,0.5145,294066.5,0.233,0.951,0.1034,-15.415,0.02945,104.5215,0.251,30.0,9,1,2
Eric Turner,0.05565,0.6315000000000001,213580.0,0.958,0.0,0.19,-3.2894999999999994,0.10085,106.7845,0.434,51.0,7,1,4
Eric Weissberg,0.17262222222222226,0.34344444444444444,112420.66666666669,0.6762222222222223,0.9785555555555554,0.2893666666666667,-13.423000000000002,0.043277777777777776,153.43355555555553,0.9061111111111112,30.88888888888889,8,1,9
Eric Wilson,0.8079999999999999,0.6615,171753.0,0.232,0.0,0.3555,-13.28,0.047400000000000005,114.5515,0.6479999999999999,37.0,7,1,4
Eric Winstone,0.867,0.616,90791.0,0.313,0.956,0.317,-12.544,0.052000000000000005,124.245,0.909,8.0,0,1,2
Eric Wyrick,0.931,0.211,180333.0,0.062,0.6759999999999999,0.103,-26.073,0.0428,86.714,0.118,35.0,3,1,1
Erich Kleiber,0.95345,0.31569499999999995,359642.15,0.2183674999999999,0.31908185175000003,0.30130500000000005,-16.99397500000001,0.07290500000000004,103.54909999999998,0.22017249999999994,1.45,5,1,80
Erich Kunz,0.9334285714285716,0.4275714285714285,276841.85714285716,0.20085714285714287,6.342857142857145e-06,0.4971428571428571,-21.587714285714284,0.27645714285714285,95.501,0.3447142857142857,0.0,10,1,7
Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Anny Felbermayer/Hilde Czeska/Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von Karajan,0.922,0.53,395960.0,0.225,0.0553,0.0941,-13.939,0.0548,117.712,0.369,0.0,7,1,1
Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Marjan Russ/Elisabeth Höngen/Erich Majkut/Wiener Philharmoniker/Herbert von Karajan,0.937,0.417,231933.0,0.419,7.950000000000001e-05,0.29,-10.707,0.0747,132.056,0.438,0.0,3,1,1
Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Sena Jurinac/Marjan Russ/Elisabeth Höngen/Erich Majkut/Rosl Schwaiger/Wilhelm Felden/Anny Felbermayer/Hilde Czeska/Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von,0.974,0.199,321800.0,0.28,0.168,0.0865,-15.311,0.0699,75.934,0.114,0.0,7,1,1
Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Wilhelm Felden/Wiener Philharmoniker/Herbert von Karajan,0.974,0.394,487467.0,0.29100000000000004,8.28e-05,0.197,-14.470999999999998,0.07,87.432,0.29600000000000004,0.0,5,1,1
Erich Kunz/Irmgard Seefried/George London/Wiener Philharmoniker/Herbert von Karajan,0.975,0.466,110960.0,0.243,0.166,0.519,-17.361,0.122,102.759,0.609,0.0,10,1,1
Erich Kunz/Irmgard Seefried/Wiener Philharmoniker/Herbert von Karajan,0.965,0.527,133733.0,0.267,0.0,0.159,-14.485,0.085,151.28799999999995,0.486,0.0,5,1,1
Erich Kunz/Philharmonia Chorus/Philharmonia Orchestra/Otto Ackermann,0.982,0.354,118747.0,0.246,0.21600000000000005,0.569,-16.323,0.0579,100.519,0.364,0.0,7,1,1
Erich Kunz/Philharmonia Orchestra/Otto Ackermann,0.951,0.39,139747.0,0.0925,0.011,0.503,-26.128,0.0471,78.25399999999998,0.524,0.0,10,1,1
Erich Kunz/Wiener Philharmoniker/Herbert von Karajan,0.931,0.472,256200.0,0.303,8.65e-06,0.208,-15.241,0.14300000000000002,141.685,0.399,0.0,10,1,1
Erich Lee,0.0112,0.345,204587.0,0.574,1.6100000000000002e-05,0.343,-7.431,0.0435,116.679,0.0736,63.0,2,1,2
Erich Leinsdorf,0.9596666666666666,0.3414166666666667,369866.66666666674,0.1904083333333333,0.2607217025,0.165575,-15.580333333333336,0.04769166666666667,98.04691666666666,0.2259833333333333,8.0,0,1,12
Erich Majkut,0.9475624999999996,0.2542375,360247.375,0.3193125,0.139466620625,0.32541875000000003,-15.357374999999998,0.05662499999999999,102.059375,0.22909375,1.0625,5,1,16
Erich Wolfgang Korngold,0.884780487804878,0.2369414634146341,203899.512195122,0.17173951219512193,0.6382218048780487,0.1935,-22.480414634146342,0.042331707317073176,101.44739024390246,0.1501170731707317,5.073170731707316,5,1,41
Erich-Weinert-Ensemble,0.499,0.5,130393.5,0.5710000000000001,6.75e-05,0.16025,-8.817,0.0326,128.4275,0.5549999999999999,40.0,7,0,4
Erick Friedman,0.7549999999999999,0.3533333333333333,288866.66666666674,0.2356666666666667,0.34400000000000003,0.16633333333333333,-19.884666666666668,0.04636666666666667,99.32599999999998,0.4663333333333333,17.666666666666668,2,0,3
Erick Morillo,0.0394,0.863,230760.0,0.7809999999999999,0.000292,0.125,-8.546,0.0785,122.938,0.764,61.0,5,0,2
Erick Sermon,0.165575,0.75125,216411.75,0.658625,0.0017403525,0.4284375,-7.360374999999999,0.2968375,116.339,0.73075,48.25,11,0,8
Erick the Architect,0.004026666666666667,0.8013333333333333,172351.0,0.6920000000000001,0.0552,0.11033333333333334,-5.5900000000000025,0.1556666666666667,119.651,0.17833333333333334,65.0,8,1,3
Ericson Alexander Molano,0.551,0.4340000000000001,392266.5,0.4955000000000001,4.395e-06,0.5389999999999999,-9.859,0.03415,109.9225,0.2269,51.5,2,1,4
Erik Eriksson,0.83,0.0,84226.33333333331,0.002696666666666667,1.0,0.111,-28.170666666666666,0.0,0.0,0.0,74.0,8,1,3
Erik Santos,0.684,0.444,265053.0,0.327,0.0,0.0839,-11.265,0.0334,139.599,0.24,61.0,11,1,2
Erik Satie,0.9695684210526324,0.3997026315789477,169233.17894736846,0.08791426315789475,0.7881001394736842,0.13836894736842106,-25.6787105263158,0.07306947368421053,109.38692105263156,0.2273131578947369,14.394736842105265,0,1,190
Erik Then-Bergh,0.987375,0.49975,68353.375,0.09177375,0.925125,0.130175,-24.407,0.0551625,115.0745,0.6244999999999998,0.0,10,1,16
Erik Werba,0.9919310344827588,0.38572413793103455,158781.2068965517,0.061134482758620684,0.012902801724137936,0.11773793103448275,-19.441448275862065,0.05594137931034486,109.52441379310345,0.19587931034482767,0.13793103448275862,10,1,58
Erika Cravioto,0.888,0.654,212000.0,0.14850000000000002,3.525e-06,0.09675,-8.962,0.0348,140.2735,0.21850000000000008,0.0,9,1,4
Erika Shevon,0.172,0.8155,248547.0,0.7035,0.0,0.3305,-9.3655,0.1025,121.63150000000002,0.6335,53.5,7,1,4
Erin,0.816,0.645,225693.0,0.279,0.0,0.383,-11.939,0.227,106.394,0.679,44.0,0,1,2
Erin Boheme,0.227,0.518,226920.0,0.605,7.52e-05,0.181,-4.814,0.0417,79.516,0.622,6.0,1,1,2
Erkin Koray,0.342,0.5870000000000001,199173.0,0.529,0.0,0.275,-10.592,0.0311,119.103,0.625,54.0,4,1,2
Erma Franklin,0.139,0.467,157267.0,0.7829999999999999,0.0214,0.08,-5.207000000000002,0.0528,160.841,0.591,53.0,8,1,2
Ermanno Wolf-Ferrari,0.9618,0.368,138296.0,0.23908000000000001,0.13111779999999998,0.179,-17.8572,0.07702,126.2056,0.38462,0.0,7,1,5
Ermelinda Vitória,0.9875,0.4405,171685.5,0.386,6.6e-06,0.537,-8.1805,0.03545,82.84349999999998,0.496,0.0,10,1,4
Ermes Alessandro Mario,0.979,0.262,345513.0,0.237,0.00588,0.326,-16.612000000000002,0.0445,101.907,0.14400000000000002,36.0,4,1,1
Erna Berger,0.9653333333333334,0.3357777777777777,173492.55555555553,0.24534444444444445,0.07505122111111111,0.4934444444444445,-17.438444444444443,0.2111,112.08388888888894,0.2904777777777778,0.1111111111111111,0,1,9
Erna Sack,0.975,0.3346666666666667,212962.66666666663,0.17106666666666667,0.008017333333333333,0.19699999999999998,-14.889000000000001,0.050600000000000006,90.29633333333334,0.183,0.6666666666666666,3,1,3
Ernani Braga,0.9925,0.29600000000000004,138440.0,0.0763,0.008190000000000001,0.1295,-18.5835,0.0402,83.36099999999998,0.23800000000000002,0.0,9,1,2
Ernest Ansermet,0.911757961783439,0.3239566878980891,294670.8025477707,0.1420290445859873,0.2896736657324842,0.2096675159235669,-21.29459872611464,0.09496305732484077,106.3620700636942,0.18346114649681536,0.0,0,1,157
Ernest Ashworth,0.7509999999999999,0.575,160440.0,0.435,0.0,0.0795,-11.800999999999998,0.0326,135.955,0.7390000000000001,40.0,9,1,2
Ernest Bloch,0.9538,0.2568,336454.0,0.19831500000000002,0.37781195,0.16300500000000004,-15.630550000000005,0.04415,106.41675,0.08099500000000001,0.85,7,1,20
Ernest Chausson,0.7941666666666666,0.15,717631.0,0.19216666666666668,0.5081666666666667,0.16376666666666664,-16.87783333333333,0.04173333333333334,83.71616666666667,0.041133333333333334,2.1666666666666665,7,0,6
